"unified_analytics_path_id` bigint NOT NULL auto_increment","from_page_id` bigint","to_page_id` bigint","year_month_yyyymm` char(6) NOT NULL","transition_type` varchar(64) NOT NULL","transition_count` int NOT NULL DEFAULT 0","metadata_json` json","created_ymdhis` bigint NOT NULL DEFAULT 0","updated_ymdhis` bigint NOT NULL","is_deleted` tinyint NOT NULL DEFAULT 0","deleted_ymdhis` bigint"
1935,361,0,202512,all,1,,20251201000000,20251201000000,0,
1936,0,362,202512,all,1,,20251201000000,20251201000000,0,
1937,362,300,202512,all,1,,20251201000000,20251201000000,0,
1938,0,253,202512,all,4,,20251201000000,20251201000000,0,
1939,253,0,202512,all,5,,20251201000000,20251201000000,0,
1940,0,307,202512,all,5,,20251201000000,20251201000000,0,
1941,307,0,202512,all,5,,20251201000000,20251201000000,0,
1942,179,247,202512,all,1,,20251201000000,20251201000000,0,
1943,247,0,202512,all,2,,20251201000000,20251201000000,0,
1944,0,247,202512,all,2,,20251201000000,20251201000000,0,
1945,248,0,202512,all,3,,20251201000000,20251201000000,0,
1946,188,248,202512,all,1,,20251201000000,20251201000000,0,
1947,192,174,202512,all,4,,20251201000000,20251201000000,0,
1948,174,192,202512,all,3,,20251201000000,20251201000000,0,
1949,0,363,202512,all,1,,20251201000000,20251201000000,0,
1950,363,0,202512,all,1,,20251201000000,20251201000000,0,
1951,171,358,202512,all,1,,20251201000000,20251201000000,0,
1952,358,0,202512,all,1,,20251201000000,20251201000000,0,
1953,179,209,202512,all,2,,20251201000000,20251201000000,0,
1954,0,349,202512,all,2,,20251201000000,20251201000000,0,
1955,349,0,202512,all,2,,20251201000000,20251201000000,0,
1956,171,353,202512,all,1,,20251201000000,20251201000000,0,
1957,353,0,202512,all,3,,20251201000000,20251201000000,0,
1958,0,352,202512,all,3,,20251201000000,20251201000000,0,
1959,352,0,202512,all,2,,20251201000000,20251201000000,0,
1960,352,333,202512,all,1,,20251201000000,20251201000000,0,
1961,0,353,202512,all,2,,20251201000000,20251201000000,0,
1962,0,250,202512,all,5,,20251201000000,20251201000000,0,
1963,250,0,202512,all,7,,20251201000000,20251201000000,0,
1964,171,364,202512,all,2,,20251201000000,20251201000000,0,
1965,364,289,202512,all,1,,20251201000000,20251201000000,0,
1966,289,287,202512,all,1,,20251201000000,20251201000000,0,
1967,287,364,202512,all,1,,20251201000000,20251201000000,0,
1968,364,0,202512,all,4,,20251201000000,20251201000000,0,
1969,0,364,202512,all,2,,20251201000000,20251201000000,0,
1970,171,367,202512,all,6,,20251201000000,20251201000000,0,
1971,367,289,202512,all,1,,20251201000000,20251201000000,0,
1972,0,368,202512,all,13,,20251201000000,20251201000000,0,
1973,368,0,202512,all,12,,20251201000000,20251201000000,0,
1974,368,209,202512,all,1,,20251201000000,20251201000000,0,
1975,192,368,202512,all,1,,20251201000000,20251201000000,0,
1976,368,364,202512,all,1,,20251201000000,20251201000000,0,
1977,364,179,202512,all,1,,20251201000000,20251201000000,0,
1978,171,203,202512,all,2,,20251201000000,20251201000000,0,
1979,203,171,202512,all,3,,20251201000000,20251201000000,0,
1980,364,333,202512,all,2,,20251201000000,20251201000000,0,
1981,333,364,202512,all,2,,20251201000000,20251201000000,0,
1982,171,373,202512,all,1,,20251201000000,20251201000000,0,
1983,373,0,202512,all,2,,20251201000000,20251201000000,0,
1984,191,171,202512,all,1,,20251201000000,20251201000000,0,
1985,183,191,202512,all,1,,20251201000000,20251201000000,0,
1986,191,183,202512,all,1,,20251201000000,20251201000000,0,
1987,171,375,202512,all,1,,20251201000000,20251201000000,0,
1988,375,376,202512,all,1,,20251201000000,20251201000000,0,
1989,376,179,202512,all,1,,20251201000000,20251201000000,0,
1990,334,253,202512,all,2,,20251201000000,20251201000000,0,
1991,171,250,202512,all,1,,20251201000000,20251201000000,0,
1992,250,265,202512,all,1,,20251201000000,20251201000000,0,
1993,367,171,202512,all,4,,20251201000000,20251201000000,0,
1994,367,378,202512,all,1,,20251201000000,20251201000000,0,
1995,378,367,202512,all,1,,20251201000000,20251201000000,0,
1996,367,179,202512,all,1,,20251201000000,20251201000000,0,
1997,0,367,202512,all,2,,20251201000000,20251201000000,0,
1998,367,265,202512,all,1,,20251201000000,20251201000000,0,
1999,248,171,202512,all,1,,20251201000000,20251201000000,0,
2000,334,188,202512,all,1,,20251201000000,20251201000000,0,
2001,288,253,202512,all,1,,20251201000000,20251201000000,0,
2002,253,188,202512,all,3,,20251201000000,20251201000000,0,
2003,0,385,202512,all,1,,20251201000000,20251201000000,0,
2004,385,0,202512,all,1,,20251201000000,20251201000000,0,
2005,183,342,202512,all,4,,20251201000000,20251201000000,0,
2006,342,265,202512,all,1,,20251201000000,20251201000000,0,
2007,0,354,202512,all,1,,20251201000000,20251201000000,0,
2008,354,0,202512,all,1,,20251201000000,20251201000000,0,
2009,342,183,202512,all,3,,20251201000000,20251201000000,0,
2010,203,342,202512,all,1,,20251201000000,20251201000000,0,
2011,342,179,202512,all,2,,20251201000000,20251201000000,0,
2012,203,265,202512,all,1,,20251201000000,20251201000000,0,
2013,188,249,202512,all,1,,20251201000000,20251201000000,0,
2014,249,265,202512,all,1,,20251201000000,20251201000000,0,
2015,265,188,202512,all,1,,20251201000000,20251201000000,0,
2016,186,183,202512,all,1,,20251201000000,20251201000000,0,
2017,367,0,202512,all,1,,20251201000000,20251201000000,0,
2018,253,373,202512,all,1,,20251201000000,20251201000000,0,
2019,373,253,202512,all,1,,20251201000000,20251201000000,0,
2020,171,287,202512,all,1,,20251201000000,20251201000000,0,
2021,0,394,202512,all,1,,20251201000000,20251201000000,0,
2022,394,0,202512,all,1,,20251201000000,20251201000000,0,
2023,297,250,202512,all,1,,20251201000000,20251201000000,0,
2024,0,396,202512,all,1,,20251201000000,20251201000000,0,
2025,396,0,202512,all,1,,20251201000000,20251201000000,0,
2026,248,265,202512,all,1,,20251201000000,20251201000000,0,
2027,265,247,202512,all,1,,20251201000000,20251201000000,0,
2028,209,253,202512,all,1,,20251201000000,20251201000000,0,
2029,171,398,202512,all,1,,20251201000000,20251201000000,0,
2030,398,0,202512,all,1,,20251201000000,20251201000000,0,
2031,232,399,202512,all,1,,20251201000000,20251201000000,0,
2032,399,373,202512,all,1,,20251201000000,20251201000000,0,
2033,373,248,202512,all,1,,20251201000000,20251201000000,0,
2034,248,399,202512,all,1,,20251201000000,20251201000000,0,
2035,399,250,202512,all,1,,20251201000000,20251201000000,0,
2036,250,209,202512,all,1,,20251201000000,20251201000000,0,
2037,209,399,202512,all,1,,20251201000000,20251201000000,0,
2038,399,203,202512,all,1,,20251201000000,20251201000000,0,
2039,203,183,202512,all,2,,20251201000000,20251201000000,0,
2040,183,399,202512,all,2,,20251201000000,20251201000000,0,
2041,399,400,202512,all,1,,20251201000000,20251201000000,0,
2042,400,203,202512,all,1,,20251201000000,20251201000000,0,
2043,203,400,202512,all,1,,20251201000000,20251201000000,0,
2044,400,354,202512,all,1,,20251201000000,20251201000000,0,
2045,354,183,202512,all,1,,20251201000000,20251201000000,0,
2046,183,401,202512,all,8,,20251201000000,20251201000000,0,
2047,401,250,202512,all,2,,20251201000000,20251201000000,0,
2048,250,401,202512,all,2,,20251201000000,20251201000000,0,
2049,401,188,202512,all,1,,20251201000000,20251201000000,0,
2050,253,401,202512,all,1,,20251201000000,20251201000000,0,
2051,401,342,202512,all,1,,20251201000000,20251201000000,0,
2052,342,401,202512,all,1,,20251201000000,20251201000000,0,
2053,401,171,202512,all,2,,20251201000000,20251201000000,0,
2054,171,401,202512,all,1,,20251201000000,20251201000000,0,
2055,401,0,202512,all,5,,20251201000000,20251201000000,0,
2056,399,183,202512,all,1,,20251201000000,20251201000000,0,
2057,171,402,202512,all,1,,20251201000000,20251201000000,0,
2058,402,179,202512,all,1,,20251201000000,20251201000000,0,
2059,203,401,202512,all,2,,20251201000000,20251201000000,0,
2060,401,179,202512,all,2,,20251201000000,20251201000000,0,
2061,401,332,202512,all,1,,20251201000000,20251201000000,0,
2062,332,401,202512,all,2,,20251201000000,20251201000000,0,
2063,192,179,202512,all,1,,20251201000000,20251201000000,0,
2064,297,403,202512,all,1,,20251201000000,20251201000000,0,
2065,403,401,202512,all,2,,20251201000000,20251201000000,0,
2066,0,401,202512,all,1,,20251201000000,20251201000000,0,
2067,401,203,202512,all,1,,20251201000000,20251201000000,0,
2068,332,354,202512,all,1,,20251201000000,20251201000000,0,
2069,354,403,202512,all,1,,20251201000000,20251201000000,0,
2070,401,183,202512,all,5,,20251201000000,20251201000000,0,
2071,203,250,202512,all,1,,20251201000000,20251201000000,0,
2072,297,332,202512,all,1,,20251201000000,20251201000000,0,
2073,401,297,202512,all,1,,20251201000000,20251201000000,0,
2074,297,171,202512,all,1,,20251201000000,20251201000000,0,
2075,183,405,202512,all,2,,20251201000000,20251201000000,0,
2076,405,401,202512,all,1,,20251201000000,20251201000000,0,
2077,405,171,202512,all,1,,20251201000000,20251201000000,0,
2078,171,406,202512,all,1,,20251201000000,20251201000000,0,
2079,406,171,202512,all,1,,20251201000000,20251201000000,0,
2080,183,373,202512,all,2,,20251201000000,20251201000000,0,
2081,298,297,202512,all,1,,20251201000000,20251201000000,0,
2082,373,183,202512,all,1,,20251201000000,20251201000000,0,
2083,300,253,202512,all,1,,20251201000000,20251201000000,0,
2084,0,408,202512,all,5,,20251201000000,20251201000000,0,
2085,408,0,202512,all,5,,20251201000000,20251201000000,0,
2086,0,409,202601,all,147,,20260101000000,20260101000000,0,
2087,409,0,202601,all,128,,20260101000000,20260101000000,0,
2088,409,410,202601,all,21,,20260101000000,20260101000000,0,
2089,410,411,202601,all,28,,20260101000000,20260101000000,0,
2090,411,0,202601,all,21,,20260101000000,20260101000000,0,
2091,0,414,202601,all,4,,20260101000000,20260101000000,0,
2092,414,0,202601,all,3,,20260101000000,20260101000000,0,
2093,0,415,202601,all,3,,20260101000000,20260101000000,0,
2094,415,0,202601,all,3,,20260101000000,20260101000000,0,
2095,0,413,202601,all,91,,20260101000000,20260101000000,0,
2096,413,0,202601,all,81,,20260101000000,20260101000000,0,
2097,0,416,202601,all,4,,20260101000000,20260101000000,0,
2098,416,0,202601,all,6,,20260101000000,20260101000000,0,
2099,0,411,202601,all,12,,20260101000000,20260101000000,0,
2100,0,418,202601,all,1,,20260101000000,20260101000000,0,
2101,418,0,202601,all,1,,20260101000000,20260101000000,0,
2102,409,413,202601,all,5,,20260101000000,20260101000000,0,
2103,413,419,202601,all,1,,20260101000000,20260101000000,0,
2104,419,0,202601,all,6,,20260101000000,20260101000000,0,
2105,0,421,202601,all,3,,20260101000000,20260101000000,0,
2106,421,416,202601,all,4,,20260101000000,20260101000000,0,
2107,421,0,202601,all,1,,20260101000000,20260101000000,0,
2108,416,421,202601,all,2,,20260101000000,20260101000000,0,
2109,0,422,202601,all,23,,20260101000000,20260101000000,0,
2110,422,0,202601,all,23,,20260101000000,20260101000000,0,
2111,0,424,202601,all,4,,20260101000000,20260101000000,0,
2112,424,0,202601,all,3,,20260101000000,20260101000000,0,
2113,413,425,202601,all,1,,20260101000000,20260101000000,0,
2114,425,0,202601,all,1,,20260101000000,20260101000000,0,
2115,0,419,202601,all,4,,20260101000000,20260101000000,0,
2116,419,426,202601,all,1,,20260101000000,20260101000000,0,
2117,426,427,202601,all,1,,20260101000000,20260101000000,0,
2118,427,426,202601,all,1,,20260101000000,20260101000000,0,
2119,426,0,202601,all,3,,20260101000000,20260101000000,0,
2120,411,410,202601,all,14,,20260101000000,20260101000000,0,
2121,410,0,202601,all,17,,20260101000000,20260101000000,0,
2122,413,426,202601,all,2,,20260101000000,20260101000000,0,
2123,426,429,202601,all,1,,20260101000000,20260101000000,0,
2124,429,431,202601,all,1,,20260101000000,20260101000000,0,
2125,431,0,202601,all,1,,20260101000000,20260101000000,0,
2126,409,424,202601,all,1,,20260101000000,20260101000000,0,
2127,413,432,202601,all,1,,20260101000000,20260101000000,0,
2128,432,409,202601,all,1,,20260101000000,20260101000000,0,
2129,0,433,202601,all,3,,20260101000000,20260101000000,0,
2130,433,0,202601,all,2,,20260101000000,20260101000000,0,
2131,413,434,202601,all,1,,20260101000000,20260101000000,0,
2132,434,0,202601,all,1,,20260101000000,20260101000000,0,
2133,0,435,202601,all,1,,20260101000000,20260101000000,0,
2134,435,0,202601,all,1,,20260101000000,20260101000000,0,
2135,0,436,202601,all,1,,20260101000000,20260101000000,0,
2136,436,0,202601,all,1,,20260101000000,20260101000000,0,
2137,433,437,202601,all,1,,20260101000000,20260101000000,0,
2138,437,438,202601,all,1,,20260101000000,20260101000000,0,
2139,438,0,202601,all,1,,20260101000000,20260101000000,0,
2140,0,439,202601,all,1,,20260101000000,20260101000000,0,
2141,439,0,202601,all,1,,20260101000000,20260101000000,0,
2142,0,440,202601,all,9,,20260101000000,20260101000000,0,
2143,440,0,202601,all,9,,20260101000000,20260101000000,0,
2144,0,441,202601,all,1,,20260101000000,20260101000000,0,
2145,441,442,202601,all,1,,20260101000000,20260101000000,0,
2146,442,441,202601,all,1,,20260101000000,20260101000000,0,
2147,441,0,202601,all,1,,20260101000000,20260101000000,0,
2148,426,443,202601,all,1,,20260101000000,20260101000000,0,
2149,443,410,202601,all,1,,20260101000000,20260101000000,0,
2150,410,444,202601,all,1,,20260101000000,20260101000000,0,
2151,444,445,202601,all,1,,20260101000000,20260101000000,0,
2152,445,442,202601,all,1,,20260101000000,20260101000000,0,
2153,442,445,202601,all,1,,20260101000000,20260101000000,0,
2154,445,444,202601,all,1,,20260101000000,20260101000000,0,
2155,444,446,202601,all,1,,20260101000000,20260101000000,0,
2156,446,0,202601,all,2,,20260101000000,20260101000000,0,
2157,0,447,202601,all,2,,20260101000000,20260101000000,0,
2158,447,0,202601,all,2,,20260101000000,20260101000000,0,
2159,0,449,202601,all,1,,20260101000000,20260101000000,0,
2160,449,0,202601,all,1,,20260101000000,20260101000000,0,
2161,409,451,202601,all,1,,20260101000000,20260101000000,0,
2162,451,410,202601,all,1,,20260101000000,20260101000000,0,
2163,410,413,202601,all,2,,20260101000000,20260101000000,0,
2164,413,454,202601,all,1,,20260101000000,20260101000000,0,
2165,454,0,202601,all,1,,20260101000000,20260101000000,0,
2166,413,455,202601,all,1,,20260101000000,20260101000000,0,
2167,455,0,202601,all,1,,20260101000000,20260101000000,0,
2168,410,426,202601,all,1,,20260101000000,20260101000000,0,
2169,426,445,202601,all,1,,20260101000000,20260101000000,0,
2170,445,0,202601,all,1,,20260101000000,20260101000000,0,
2171,413,456,202601,all,2,,20260101000000,20260101000000,0,
2172,456,413,202601,all,2,,20260101000000,20260101000000,0,
2173,413,457,202601,all,3,,20260101000000,20260101000000,0,
2174,457,456,202601,all,2,,20260101000000,20260101000000,0,
2175,456,410,202601,all,1,,20260101000000,20260101000000,0,
2176,0,459,202601,all,1,,20260101000000,20260101000000,0,
2177,459,440,202601,all,1,,20260101000000,20260101000000,0,
2178,440,419,202601,all,2,,20260101000000,20260101000000,0,
2179,413,415,202601,all,1,,20260101000000,20260101000000,0,
2180,415,413,202601,all,1,,20260101000000,20260101000000,0,
2181,414,413,202601,all,1,,20260101000000,20260101000000,0,
2182,413,409,202601,all,2,,20260101000000,20260101000000,0,
2183,410,409,202601,all,3,,20260101000000,20260101000000,0,
2184,411,409,202601,all,3,,20260101000000,20260101000000,0,
2185,413,462,202601,all,2,,20260101000000,20260101000000,0,
2186,462,0,202601,all,2,,20260101000000,20260101000000,0,
2187,0,463,202601,all,2,,20260101000000,20260101000000,0,
2188,463,0,202601,all,2,,20260101000000,20260101000000,0,
2189,0,464,202601,all,1,,20260101000000,20260101000000,0,
2190,464,440,202601,all,1,,20260101000000,20260101000000,0,
2191,0,466,202601,all,1,,20260101000000,20260101000000,0,
2192,466,0,202601,all,1,,20260101000000,20260101000000,0,
2193,424,467,202601,all,3,,20260101000000,20260101000000,0,
2194,467,424,202601,all,2,,20260101000000,20260101000000,0,
2195,467,419,202601,all,1,,20260101000000,20260101000000,0,
2196,419,467,202601,all,1,,20260101000000,20260101000000,0,
2197,467,0,202601,all,2,,20260101000000,20260101000000,0,
2198,411,469,202601,all,2,,20260101000000,20260101000000,0,
2199,469,413,202601,all,1,,20260101000000,20260101000000,0,
2200,413,470,202601,all,1,,20260101000000,20260101000000,0,
2201,470,0,202601,all,1,,20260101000000,20260101000000,0,
2202,469,0,202601,all,2,,20260101000000,20260101000000,0,
2203,0,456,202601,all,2,,20260101000000,20260101000000,0,
2204,456,409,202601,all,1,,20260101000000,20260101000000,0,
2205,0,426,202601,all,2,,20260101000000,20260101000000,0,
2206,414,410,202601,all,1,,20260101000000,20260101000000,0,
2207,413,410,202601,all,1,,20260101000000,20260101000000,0,
2208,413,472,202601,all,1,,20260101000000,20260101000000,0,
2209,472,0,202601,all,1,,20260101000000,20260101000000,0,
2210,0,473,202601,all,1,,20260101000000,20260101000000,0,
2211,473,0,202601,all,1,,20260101000000,20260101000000,0,
2212,0,474,202601,all,1,,20260101000000,20260101000000,0,
2213,474,0,202601,all,1,,20260101000000,20260101000000,0,
2214,0,469,202601,all,2,,20260101000000,20260101000000,0,
2215,0,475,202601,all,1,,20260101000000,20260101000000,0,
2216,475,0,202601,all,1,,20260101000000,20260101000000,0,
2217,0,476,202601,all,1,,20260101000000,20260101000000,0,
2218,476,0,202601,all,1,,20260101000000,20260101000000,0,
2219,0,477,202601,all,1,,20260101000000,20260101000000,0,
2220,477,0,202601,all,1,,20260101000000,20260101000000,0,
2221,0,478,202601,all,1,,20260101000000,20260101000000,0,
2222,478,0,202601,all,1,,20260101000000,20260101000000,0,
2223,0,410,202601,all,12,,20260101000000,20260101000000,0,
2224,0,467,202601,all,1,,20260101000000,20260101000000,0,
2225,0,481,202601,all,1,,20260101000000,20260101000000,0,
2226,481,0,202601,all,1,,20260101000000,20260101000000,0,
2227,456,0,202601,all,1,,20260101000000,20260101000000,0,
2228,0,482,202601,all,2,,20260101000000,20260101000000,0,
2229,482,0,202601,all,2,,20260101000000,20260101000000,0,
2230,409,482,202601,all,4,,20260101000000,20260101000000,0,
2231,482,409,202601,all,5,,20260101000000,20260101000000,0,
2232,482,483,202601,all,1,,20260101000000,20260101000000,0,
2233,483,482,202601,all,1,,20260101000000,20260101000000,0,
2234,409,484,202601,all,1,,20260101000000,20260101000000,0,
2235,484,482,202601,all,1,,20260101000000,20260101000000,0,
2236,409,485,202601,all,1,,20260101000000,20260101000000,0,
2237,485,0,202601,all,1,,20260101000000,20260101000000,0,
2238,0,486,202601,all,1,,20260101000000,20260101000000,0,
2239,486,0,202601,all,1,,20260101000000,20260101000000,0,
2240,413,488,202601,all,1,,20260101000000,20260101000000,0,
2241,488,444,202601,all,1,,20260101000000,20260101000000,0,
2242,444,0,202601,all,1,,20260101000000,20260101000000,0,
2243,0,443,202601,all,1,,20260101000000,20260101000000,0,
2244,443,0,202601,all,1,,20260101000000,20260101000000,0,
2245,469,409,202601,all,1,,20260101000000,20260101000000,0,
2246,409,490,202601,all,1,,20260101000000,20260101000000,0,
2247,490,413,202601,all,3,,20260101000000,20260101000000,0,
2248,413,490,202601,all,2,,20260101000000,20260101000000,0,
2249,456,491,202601,all,1,,20260101000000,20260101000000,0,
2250,491,409,202601,all,1,,20260101000000,20260101000000,0,
2251,409,492,202601,all,1,,20260101000000,20260101000000,0,
2252,492,484,202601,all,1,,20260101000000,20260101000000,0,
2253,484,0,202601,all,1,,20260101000000,20260101000000,0,
2254,457,0,202601,all,1,,20260101000000,20260101000000,0,
2255,0,492,202601,all,1,,20260101000000,20260101000000,0,
2256,492,0,202601,all,1,,20260101000000,20260101000000,0,
2257,0,493,202601,all,1,,20260101000000,20260101000000,0,
2258,493,0,202601,all,1,,20260101000000,20260101000000,0,
2259,413,414,202601,all,1,,20260101000000,20260101000000,0,
2260,424,419,202601,all,1,,20260101000000,20260101000000,0,
2261,419,440,202601,all,1,,20260101000000,20260101000000,0,
2262,440,446,202601,all,1,,20260101000000,20260101000000,0,
2263,0,496,202602,all,1,,20260201000000,20260201000000,0,
2264,496,0,202602,all,1,,20260201000000,20260201000000,0,
2265,0,494,202602,all,33,,20260201000000,20260201000000,0,
2266,494,0,202602,all,33,,20260201000000,20260201000000,0,
2267,0,497,202602,all,4,,20260201000000,20260201000000,0,
2268,497,0,202602,all,4,,20260201000000,20260201000000,0,
2269,0,495,202602,all,19,,20260201000000,20260201000000,0,
2270,495,0,202602,all,19,,20260201000000,20260201000000,0,
2271,0,498,202602,all,37,,20260201000000,20260201000000,0,
2272,498,0,202602,all,35,,20260201000000,20260201000000,0,
2273,0,502,202602,all,2,,20260201000000,20260201000000,0,
2274,502,0,202602,all,2,,20260201000000,20260201000000,0,
2275,0,503,202602,all,7,,20260201000000,20260201000000,0,
2276,503,0,202602,all,7,,20260201000000,20260201000000,0,
2277,0,505,202602,all,3,,20260201000000,20260201000000,0,
2278,505,0,202602,all,3,,20260201000000,20260201000000,0,
2279,0,506,202602,all,2,,20260201000000,20260201000000,0,
2280,506,0,202602,all,2,,20260201000000,20260201000000,0,
2281,0,508,202602,all,1,,20260201000000,20260201000000,0,
2282,508,0,202602,all,1,,20260201000000,20260201000000,0,
2283,494,495,202602,all,3,,20260201000000,20260201000000,0,
2284,0,510,202602,all,2,,20260201000000,20260201000000,0,
2285,510,0,202602,all,2,,20260201000000,20260201000000,0,
2286,0,511,202602,all,7,,20260201000000,20260201000000,0,
2287,511,0,202602,all,9,,20260201000000,20260201000000,0,
2288,0,514,202602,all,1,,20260201000000,20260201000000,0,
2289,514,0,202602,all,1,,20260201000000,20260201000000,0,
2290,0,517,202602,all,4,,20260201000000,20260201000000,0,
2291,517,0,202602,all,4,,20260201000000,20260201000000,0,
2292,0,519,202602,all,1,,20260201000000,20260201000000,0,
2293,519,511,202602,all,1,,20260201000000,20260201000000,0,
2294,0,521,202602,all,1,,20260201000000,20260201000000,0,
2295,521,0,202602,all,1,,20260201000000,20260201000000,0,
2296,498,502,202602,all,1,,20260201000000,20260201000000,0,
2297,502,498,202602,all,1,,20260201000000,20260201000000,0,
2298,498,522,202602,all,1,,20260201000000,20260201000000,0,
2299,522,523,202602,all,2,,20260201000000,20260201000000,0,
2300,523,511,202602,all,1,,20260201000000,20260201000000,0,
2301,511,523,202602,all,1,,20260201000000,20260201000000,0,
2302,523,522,202602,all,1,,20260201000000,20260201000000,0,
2303,523,0,202602,all,8,,20260201000000,20260201000000,0,
2304,0,524,202602,all,1,,20260201000000,20260201000000,0,
2305,524,0,202602,all,1,,20260201000000,20260201000000,0,
2306,511,498,202602,all,1,,20260201000000,20260201000000,0,
2307,0,525,202602,all,2,,20260201000000,20260201000000,0,
2308,525,0,202602,all,2,,20260201000000,20260201000000,0,
2309,495,527,202602,all,1,,20260201000000,20260201000000,0,
2310,527,494,202602,all,1,,20260201000000,20260201000000,0,
2311,495,494,202602,all,1,,20260201000000,20260201000000,0,
2312,495,528,202602,all,1,,20260201000000,20260201000000,0,
2313,528,0,202602,all,1,,20260201000000,20260201000000,0,
2314,0,529,202602,all,14,,20260201000000,20260201000000,0,
2315,529,0,202602,all,11,,20260201000000,20260201000000,0,
2316,0,530,202602,all,4,,20260201000000,20260201000000,0,
2317,530,0,202602,all,4,,20260201000000,20260201000000,0,
2318,0,523,202602,all,7,,20260201000000,20260201000000,0,
2319,0,534,202602,all,1,,20260201000000,20260201000000,0,
2320,534,0,202602,all,1,,20260201000000,20260201000000,0,
2321,529,502,202602,all,1,,20260201000000,20260201000000,0,
2322,502,528,202602,all,1,,20260201000000,20260201000000,0,
2323,528,535,202602,all,1,,20260201000000,20260201000000,0,
2324,535,0,202602,all,1,,20260201000000,20260201000000,0,
2325,529,540,202602,all,1,,20260201000000,20260201000000,0,
2326,540,0,202602,all,1,,20260201000000,20260201000000,0,
2327,0,541,202602,all,1,,20260201000000,20260201000000,0,
2328,541,0,202602,all,1,,20260201000000,20260201000000,0,
2329,498,511,202602,all,2,,20260201000000,20260201000000,0,
2330,0,522,202602,all,1,,20260201000000,20260201000000,0,
2331,522,0,202602,all,1,,20260201000000,20260201000000,0,
2332,529,494,202602,all,1,,20260201000000,20260201000000,0,
2333,0,544,202602,all,1,,20260201000000,20260201000000,0,
2334,544,0,202602,all,1,,20260201000000,20260201000000,0,
