"visit_id` bigint NOT NULL auto_increment","content_id` bigint NOT NULL DEFAULT 0","actor_id` bigint NOT NULL DEFAULT 0","page_url` varchar(500) NOT NULL","page_domain` varchar(255) NOT NULL","page_path` varchar(500) NOT NULL","date_ymd` int NOT NULL","visits` int NOT NULL DEFAULT 0","depth` int NOT NULL DEFAULT 0","metadata_json` json","created_ymdhis` bigint NOT NULL DEFAULT 0","updated_ymdhis` bigint NOT NULL DEFAULT 0"
75,1,1,http://collaborativepages.com/what_are_wolfie_headers.php,collaborativepages.com,/what_are_wolfie_headers.php,20260108,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/what_are_wolfie_headers.php"", ""legacy_parentrec"": 1571, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
76,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,20260108,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 1572, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
77,1,1,http://lupopedia.com,lupopedia.com,,20260109,24,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 21, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
78,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260109,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
79,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260109,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
80,1,1,http://lupopedia.com/agent_profile.php?id=9,lupopedia.com,/agent_profile.php?id=9,20260109,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=9"", ""legacy_parentrec"": 1586, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
81,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260109,11,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 6, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 5}",0,0
82,1,1,http://lupopedia.com/members.php,lupopedia.com,/members.php,20260109,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/members.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
83,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,20260109,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
84,1,1,http://lupopedia.com/questions.php,lupopedia.com,/questions.php,20260109,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/questions.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
85,1,1,http://lupopedia.com/questions.php?tab=what&search=mobile,lupopedia.com,/questions.php?tab=what&search=mobile,20260109,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/questions.php?tab=what&search=mobile"", ""legacy_parentrec"": 1591, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
86,1,1,http://collaborativepages.com,collaborativepages.com,,20260109,3,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
87,1,1,http://collaborativepages.com/who_is_wolfie.php,collaborativepages.com,/who_is_wolfie.php,20260109,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/who_is_wolfie.php"", ""legacy_parentrec"": 1593, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
88,1,1,http://lupopedia.com/craftysyntax_changelog.php,lupopedia.com,/craftysyntax_changelog.php,20260109,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
89,1,1,http://lupopedia.com/account.php,lupopedia.com,/account.php,20260109,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/account.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
90,1,1,http://lupopedia.com/account.php?v=3.7.5&d=&h=cripto2029.com,lupopedia.com,/account.php?v=3.7.5&d=&h=cripto2029.com,20260109,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/account.php?v=3.7.5&d=&h=cripto2029.com"", ""legacy_parentrec"": 1596, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
91,1,1,http://lupopedia.com/agent_profile.php?id=57,lupopedia.com,/agent_profile.php?id=57,20260109,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=57"", ""legacy_parentrec"": 1586, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
92,1,1,http://lupopedia.com/officehours.php,lupopedia.com,/officehours.php,20260109,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/officehours.php"", ""legacy_parentrec"": 1584, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
93,1,1,http://lupopedia.com/craftysyntax/#innovations,lupopedia.com,/craftysyntax/#innovations,20260109,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#innovations"", ""legacy_parentrec"": 1588, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
94,1,1,http://lupopedia.com,lupopedia.com,,20260110,23,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 17, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 6}",0,0
95,1,1,http://lupopedia.com/craftysyntax_changelog.php,lupopedia.com,/craftysyntax_changelog.php,20260110,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
96,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260110,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
97,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260110,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
98,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,20260110,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 1604, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
99,1,1,http://lupopedia.com/officehours.php,lupopedia.com,/officehours.php,20260110,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/officehours.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
100,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260110,5,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
101,1,1,http://lupopedia.com/index.php,lupopedia.com,/index.php,20260110,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/index.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
102,1,1,http://lupopedia.com/questions.php,lupopedia.com,/questions.php,20260110,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/questions.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
103,1,1,http://lupopedia.com/search.php,lupopedia.com,/search.php,20260110,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/search.php"", ""legacy_parentrec"": 1601, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
104,1,1,http://lupopedia.com/craftysyntax/craftysyntax_changelog.php,lupopedia.com,/craftysyntax/craftysyntax_changelog.php,20260110,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/craftysyntax_changelog.php"", ""legacy_parentrec"": 1607, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
105,1,1,http://collaborativepages.com,collaborativepages.com,,20260111,4,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
106,1,1,http://lupopedia.com,lupopedia.com,,20260111,7,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
107,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260111,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1613, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
108,1,1,http://lupopedia.com/agent_profile.php?id=28,lupopedia.com,/agent_profile.php?id=28,20260111,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=28"", ""legacy_parentrec"": 1614, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
109,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,20260111,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 1613, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
110,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260111,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1613, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
111,1,1,http://lupopedia.com,lupopedia.com,,20260112,12,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 9, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
112,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260112,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1618, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 4}",0,0
113,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260112,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1618, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
114,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260112,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1618, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
115,1,1,http://lupopedia.com/agent_profile.php?id=99,lupopedia.com,/agent_profile.php?id=99,20260112,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=99"", ""legacy_parentrec"": 1621, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
116,1,1,http://lupopedia.com,lupopedia.com,,20260113,13,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 10, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
117,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,20260113,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 1623, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
118,1,1,http://lupopedia.com/support.php?v=3.7.5&d=&h=www.abol.us,lupopedia.com,/support.php?v=3.7.5&d=&h=www.abol.us,20260113,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/support.php?v=3.7.5&d=&h=www.abol.us"", ""legacy_parentrec"": 1624, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
119,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260113,9,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1623, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 4}",0,0
120,1,1,http://lupopedia.com/craftysyntax/#legacy,lupopedia.com,/craftysyntax/#legacy,20260113,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#legacy"", ""legacy_parentrec"": 1626, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
121,1,1,http://lupopedia.com/goopers,lupopedia.com,/goopers,20260113,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/goopers"", ""legacy_parentrec"": 1623, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
122,1,1,http://lupopedia.com,lupopedia.com,,20260114,33,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 23, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 10}",0,0
123,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260114,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1629, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
124,1,1,http://collaborativepages.com,collaborativepages.com,,20260114,4,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
125,1,1,http://collaborativepages.com/officehours.php,collaborativepages.com,/officehours.php,20260114,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/officehours.php"", ""legacy_parentrec"": 1631, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
126,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260114,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1629, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 5}",0,0
127,1,1,http://lupopedia.com/agent_profile.php?id=76,lupopedia.com,/agent_profile.php?id=76,20260114,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=76"", ""legacy_parentrec"": 1633, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
128,1,1,http://lupopedia.com/agent_profile.php?id=99,lupopedia.com,/agent_profile.php?id=99,20260114,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=99"", ""legacy_parentrec"": 1633, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
129,1,1,http://lupopedia.com/agent_profile.php?id=100,lupopedia.com,/agent_profile.php?id=100,20260114,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=100"", ""legacy_parentrec"": 1633, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
130,1,1,http://lupopedia.com/officehours.php,lupopedia.com,/officehours.php,20260114,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/officehours.php"", ""legacy_parentrec"": 1629, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
131,1,1,http://collaborativepages.com/terms.php,collaborativepages.com,/terms.php,20260114,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/terms.php"", ""legacy_parentrec"": 1631, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
132,1,1,http://collaborativepages.com/questions.php,collaborativepages.com,/questions.php,20260114,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/questions.php"", ""legacy_parentrec"": 1631, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
133,1,1,http://collaborativepages.com/content.php,collaborativepages.com,/content.php,20260114,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/content.php"", ""legacy_parentrec"": 1631, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
134,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260114,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1629, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
135,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,20260114,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 1633, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
136,1,1,http://lupopedia.com/agent_profile.php?id=82,lupopedia.com,/agent_profile.php?id=82,20260114,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=82"", ""legacy_parentrec"": 1633, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
137,1,1,http://lupopedia.com/content.php,lupopedia.com,/content.php,20260114,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/content.php"", ""legacy_parentrec"": 1629, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
138,1,1,http://lupopedia.com/content.php?id=1&referingtable=sot_do&refering_id=1,lupopedia.com,/content.php?id=1&referingtable=sot_do&refering_id=1,20260114,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/content.php?id=1&referingtable=sot_do&refering_id=1"", ""legacy_parentrec"": 1644, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
139,1,1,http://lupopedia.com,lupopedia.com,,20260115,54,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 38, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 16}",0,0
140,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260115,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1646, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 4}",0,0
141,1,1,http://collaborativepages.com,collaborativepages.com,,20260115,4,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
142,1,1,http://collaborativepages.com/what_are_wolfie_headers.php,collaborativepages.com,/what_are_wolfie_headers.php,20260115,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/what_are_wolfie_headers.php"", ""legacy_parentrec"": 1648, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
143,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260115,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1646, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
144,1,1,http://lupopedia.com/agent_profile.php?id=8,lupopedia.com,/agent_profile.php?id=8,20260115,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=8"", ""legacy_parentrec"": 1650, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
145,1,1,http://lupopedia.com/account.php,lupopedia.com,/account.php,20260115,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/account.php"", ""legacy_parentrec"": 1646, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
