FLARE Header Issues Report
========================================

missing_file_path: 1808 files
missing_hash: 1808 files
missing_system_version: 1808 files
missing_updated: 1808 files

Detailed Issues:
channels\0\broadcasts\20260225120011_10000_1000_0_php_5_3_compatibility_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120011_10000_1000_0_php_5_3_compatibility_doctrine.md: missing_hash
channels\0\broadcasts\20260225120011_10000_1000_0_php_5_3_compatibility_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120011_10000_1000_0_php_5_3_compatibility_doctrine.md: missing_updated
channels\0\broadcasts\20260225120012_10000_1000_0_bigint_utc_timestamps_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120012_10000_1000_0_bigint_utc_timestamps_doctrine.md: missing_hash
channels\0\broadcasts\20260225120012_10000_1000_0_bigint_utc_timestamps_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120012_10000_1000_0_bigint_utc_timestamps_doctrine.md: missing_updated
channels\0\broadcasts\20260225120013_10000_1000_0_soft_delete_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120013_10000_1000_0_soft_delete_doctrine.md: missing_hash
channels\0\broadcasts\20260225120013_10000_1000_0_soft_delete_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120013_10000_1000_0_soft_delete_doctrine.md: missing_updated
channels\0\broadcasts\20260225120014_10000_1000_0_pdo_database_factory_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120014_10000_1000_0_pdo_database_factory_doctrine.md: missing_hash
channels\0\broadcasts\20260225120014_10000_1000_0_pdo_database_factory_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120014_10000_1000_0_pdo_database_factory_doctrine.md: missing_updated
channels\0\broadcasts\20260225120015_10000_1000_0_sql_portability_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120015_10000_1000_0_sql_portability_doctrine.md: missing_hash
channels\0\broadcasts\20260225120015_10000_1000_0_sql_portability_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120015_10000_1000_0_sql_portability_doctrine.md: missing_updated
channels\0\broadcasts\20260225120016_10000_1000_0_primary_key_allocation_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120016_10000_1000_0_primary_key_allocation_doctrine.md: missing_hash
channels\0\broadcasts\20260225120016_10000_1000_0_primary_key_allocation_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120016_10000_1000_0_primary_key_allocation_doctrine.md: missing_updated
channels\0\broadcasts\20260225120017_10000_1000_0_windows_wsl_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120017_10000_1000_0_windows_wsl_doctrine.md: missing_hash
channels\0\broadcasts\20260225120017_10000_1000_0_windows_wsl_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120017_10000_1000_0_windows_wsl_doctrine.md: missing_updated
channels\0\broadcasts\20260225120018_10000_1000_0_system_commands_queue_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120018_10000_1000_0_system_commands_queue_doctrine.md: missing_hash
channels\0\broadcasts\20260225120018_10000_1000_0_system_commands_queue_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120018_10000_1000_0_system_commands_queue_doctrine.md: missing_updated
channels\0\broadcasts\20260225120019_10000_1000_0_lupopedia_installation_process_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120019_10000_1000_0_lupopedia_installation_process_doctrine.md: missing_hash
channels\0\broadcasts\20260225120019_10000_1000_0_lupopedia_installation_process_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120019_10000_1000_0_lupopedia_installation_process_doctrine.md: missing_updated
channels\0\broadcasts\20260225120020_10000_1000_0_database_schema_source_of_truth_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120020_10000_1000_0_database_schema_source_of_truth_doctrine.md: missing_hash
channels\0\broadcasts\20260225120020_10000_1000_0_database_schema_source_of_truth_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120020_10000_1000_0_database_schema_source_of_truth_doctrine.md: missing_updated
channels\0\broadcasts\20260225120021_10000_1000_0_agent_offline_status_antigravity.md: missing_file_path
channels\0\broadcasts\20260225120021_10000_1000_0_agent_offline_status_antigravity.md: missing_hash
channels\0\broadcasts\20260225120021_10000_1000_0_agent_offline_status_antigravity.md: missing_system_version
channels\0\broadcasts\20260225120021_10000_1000_0_agent_offline_status_antigravity.md: missing_updated
channels\0\broadcasts\20260225120022_10000_1000_0_agent_offline_status_cursor_monthly_limit_reached.md: missing_file_path
channels\0\broadcasts\20260225120022_10000_1000_0_agent_offline_status_cursor_monthly_limit_reached.md: missing_hash
channels\0\broadcasts\20260225120022_10000_1000_0_agent_offline_status_cursor_monthly_limit_reached.md: missing_system_version
channels\0\broadcasts\20260225120022_10000_1000_0_agent_offline_status_cursor_monthly_limit_reached.md: missing_updated
channels\0\broadcasts\20260225120023_10000_1000_0_no_lupopedia_to_lupopedia_upgrades_in_4_0_x.md: missing_file_path
channels\0\broadcasts\20260225120023_10000_1000_0_no_lupopedia_to_lupopedia_upgrades_in_4_0_x.md: missing_hash
channels\0\broadcasts\20260225120023_10000_1000_0_no_lupopedia_to_lupopedia_upgrades_in_4_0_x.md: missing_system_version
channels\0\broadcasts\20260225120023_10000_1000_0_no_lupopedia_to_lupopedia_upgrades_in_4_0_x.md: missing_updated
channels\0\broadcasts\20260225120024_10000_1000_0_install_php_creates_all_tables.md: missing_file_path
channels\0\broadcasts\20260225120024_10000_1000_0_install_php_creates_all_tables.md: missing_hash
channels\0\broadcasts\20260225120024_10000_1000_0_install_php_creates_all_tables.md: missing_system_version
channels\0\broadcasts\20260225120024_10000_1000_0_install_php_creates_all_tables.md: missing_updated
channels\0\broadcasts\20260225120025_10000_1000_0_after_install_import_channels_artifacts.md: missing_file_path
channels\0\broadcasts\20260225120025_10000_1000_0_after_install_import_channels_artifacts.md: missing_hash
channels\0\broadcasts\20260225120025_10000_1000_0_after_install_import_channels_artifacts.md: missing_system_version
channels\0\broadcasts\20260225120025_10000_1000_0_after_install_import_channels_artifacts.md: missing_updated
channels\0\broadcasts\20260225120026_10000_1000_0_install_new_lupopedia_sql_is_the_source_of_truth.md: missing_file_path
channels\0\broadcasts\20260225120026_10000_1000_0_install_new_lupopedia_sql_is_the_source_of_truth.md: missing_hash
channels\0\broadcasts\20260225120026_10000_1000_0_install_new_lupopedia_sql_is_the_source_of_truth.md: missing_system_version
channels\0\broadcasts\20260225120026_10000_1000_0_install_new_lupopedia_sql_is_the_source_of_truth.md: missing_updated
channels\0\broadcasts\20260225120027_10000_1000_0_agent_offline_status_zed.md: missing_file_path
channels\0\broadcasts\20260225120027_10000_1000_0_agent_offline_status_zed.md: missing_hash
channels\0\broadcasts\20260225120027_10000_1000_0_agent_offline_status_zed.md: missing_system_version
channels\0\broadcasts\20260225120027_10000_1000_0_agent_offline_status_zed.md: missing_updated
channels\0\broadcasts\20260225120028_10000_1000_0_agent_offline_status_warp.md: missing_file_path
channels\0\broadcasts\20260225120028_10000_1000_0_agent_offline_status_warp.md: missing_hash
channels\0\broadcasts\20260225120028_10000_1000_0_agent_offline_status_warp.md: missing_system_version
channels\0\broadcasts\20260225120028_10000_1000_0_agent_offline_status_warp.md: missing_updated
channels\0\broadcasts\20260225120029_10000_1000_0_agent_offline_status_vs_code.md: missing_file_path
channels\0\broadcasts\20260225120029_10000_1000_0_agent_offline_status_vs_code.md: missing_hash
channels\0\broadcasts\20260225120029_10000_1000_0_agent_offline_status_vs_code.md: missing_system_version
channels\0\broadcasts\20260225120029_10000_1000_0_agent_offline_status_vs_code.md: missing_updated
channels\0\broadcasts\20260225120030_10000_1000_0_active_ide_agents_kiro_and_windsurf_only.md: missing_file_path
channels\0\broadcasts\20260225120030_10000_1000_0_active_ide_agents_kiro_and_windsurf_only.md: missing_hash
channels\0\broadcasts\20260225120030_10000_1000_0_active_ide_agents_kiro_and_windsurf_only.md: missing_system_version
channels\0\broadcasts\20260225120030_10000_1000_0_active_ide_agents_kiro_and_windsurf_only.md: missing_updated
channels\0\broadcasts\20260225120031_10000_1000_0_vsx_extension_md_only_fallback_capabilities_doctrine.md: missing_file_path
channels\0\broadcasts\20260225120031_10000_1000_0_vsx_extension_md_only_fallback_capabilities_doctrine.md: missing_hash
channels\0\broadcasts\20260225120031_10000_1000_0_vsx_extension_md_only_fallback_capabilities_doctrine.md: missing_system_version
channels\0\broadcasts\20260225120031_10000_1000_0_vsx_extension_md_only_fallback_capabilities_doctrine.md: missing_updated
channels\0\broadcasts\20260225120032_10000_1000_0_mandatory_minimum_flip_header_requirements.md: missing_file_path
channels\0\broadcasts\20260225120032_10000_1000_0_mandatory_minimum_flip_header_requirements.md: missing_hash
channels\0\broadcasts\20260225120032_10000_1000_0_mandatory_minimum_flip_header_requirements.md: missing_system_version
channels\0\broadcasts\20260225120032_10000_1000_0_mandatory_minimum_flip_header_requirements.md: missing_updated
channels\0\broadcasts\20260225120033_10000_1000_0_offline_tasks_roles_system_implementation_complete.md: missing_file_path
channels\0\broadcasts\20260225120033_10000_1000_0_offline_tasks_roles_system_implementation_complete.md: missing_hash
channels\0\broadcasts\20260225120033_10000_1000_0_offline_tasks_roles_system_implementation_complete.md: missing_system_version
channels\0\broadcasts\20260225120033_10000_1000_0_offline_tasks_roles_system_implementation_complete.md: missing_updated
channels\0\broadcasts\20260225180000_1000_10000_0_kiro_directive_complete_validation_agents_tasks.md: missing_file_path
channels\0\broadcasts\20260225180000_1000_10000_0_kiro_directive_complete_validation_agents_tasks.md: missing_hash
channels\0\broadcasts\20260225180000_1000_10000_0_kiro_directive_complete_validation_agents_tasks.md: missing_system_version
channels\0\broadcasts\20260225180000_1000_10000_0_kiro_directive_complete_validation_agents_tasks.md: missing_updated
channels\0\broadcasts\20260225200000_1000_10000_0_thread_identity_db_schema_complete.md: missing_file_path
channels\0\broadcasts\20260225200000_1000_10000_0_thread_identity_db_schema_complete.md: missing_hash
channels\0\broadcasts\20260225200000_1000_10000_0_thread_identity_db_schema_complete.md: missing_system_version
channels\0\broadcasts\20260225200000_1000_10000_0_thread_identity_db_schema_complete.md: missing_updated
channels\0\broadcasts\archive\20260225000000_10001_0_0_php_compatibility.md: missing_file_path
channels\0\broadcasts\archive\20260225000000_10001_0_0_php_compatibility.md: missing_hash
channels\0\broadcasts\archive\20260225000000_10001_0_0_php_compatibility.md: missing_system_version
channels\0\broadcasts\archive\20260225000000_10001_0_0_php_compatibility.md: missing_updated
channels\0\broadcasts\archive\20260225000003_10001_0_0_soft_delete.md: missing_file_path
channels\0\broadcasts\archive\20260225000003_10001_0_0_soft_delete.md: missing_hash
channels\0\broadcasts\archive\20260225000003_10001_0_0_soft_delete.md: missing_system_version
channels\0\broadcasts\archive\20260225000003_10001_0_0_soft_delete.md: missing_updated
channels\0\broadcasts\archive\20260225122400_10000_1000_0_actor_420_preservation_doctrine.md: missing_file_path
channels\0\broadcasts\archive\20260225122400_10000_1000_0_actor_420_preservation_doctrine.md: missing_hash
channels\0\broadcasts\archive\20260225122400_10000_1000_0_actor_420_preservation_doctrine.md: missing_system_version
channels\0\broadcasts\archive\20260225122400_10000_1000_0_actor_420_preservation_doctrine.md: missing_updated
channels\0\broadcasts\archive\20260225122500_10000_1000_0_flip_v3_retrofit_doctrine.md: missing_file_path
channels\0\broadcasts\archive\20260225122500_10000_1000_0_flip_v3_retrofit_doctrine.md: missing_hash
channels\0\broadcasts\archive\20260225122500_10000_1000_0_flip_v3_retrofit_doctrine.md: missing_system_version
channels\0\broadcasts\archive\20260225122500_10000_1000_0_flip_v3_retrofit_doctrine.md: missing_updated
channels\0\roles\auditor.md: missing_file_path
channels\0\roles\auditor.md: missing_hash
channels\0\roles\auditor.md: missing_system_version
channels\0\roles\auditor.md: missing_updated
channels\0\roles\communications_lead.md: missing_file_path
channels\0\roles\communications_lead.md: missing_hash
channels\0\roles\communications_lead.md: missing_system_version
channels\0\roles\communications_lead.md: missing_updated
channels\0\roles\graph_intelligence_agent.md: missing_file_path
channels\0\roles\graph_intelligence_agent.md: missing_hash
channels\0\roles\graph_intelligence_agent.md: missing_system_version
channels\0\roles\graph_intelligence_agent.md: missing_updated
channels\0\roles\installer.md: missing_file_path
channels\0\roles\installer.md: missing_hash
channels\0\roles\installer.md: missing_system_version
channels\0\roles\installer.md: missing_updated
channels\0\roles\orphan_repair_agent.md: missing_file_path
channels\0\roles\orphan_repair_agent.md: missing_hash
channels\0\roles\orphan_repair_agent.md: missing_system_version
channels\0\roles\orphan_repair_agent.md: missing_updated
channels\0\roles\registry_steward.md: missing_file_path
channels\0\roles\registry_steward.md: missing_hash
channels\0\roles\registry_steward.md: missing_system_version
channels\0\roles\registry_steward.md: missing_updated
channels\0\roles\system_admin.md: missing_file_path
channels\0\roles\system_admin.md: missing_hash
channels\0\roles\system_admin.md: missing_system_version
channels\0\roles\system_admin.md: missing_updated
channels\0\tasks\active\20260225170000_task_0_10000_drop_tables_and_run_install.md: missing_file_path
channels\0\tasks\active\20260225170000_task_0_10000_drop_tables_and_run_install.md: missing_hash
channels\0\tasks\active\20260225170000_task_0_10000_drop_tables_and_run_install.md: missing_system_version
channels\0\tasks\active\20260225170000_task_0_10000_drop_tables_and_run_install.md: missing_updated
channels\0\tasks\active\20260226000000_task_0_10000_primary_install_upgrade_4_0_46.md: missing_file_path
