[2026-02-28T12:49:52Z UTC] Starting PHASE-4 Issues Ledger generation
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\broadcasts\20260225130021_10000_1000_42_offline_tasks_roles_ready.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\broadcasts\20260225160000_1004_10000_42_offline_tasks_roles_ready.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\broadcasts\20260225210000_1000_10000_42_final_pre_install_verification_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\broadcasts\20260225220000_1000_10000_42_changelog_updated_phase_6_complete.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\broadcasts\20260225233000_1000_10000_42_install_sql_tasks_integration_complete.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\broadcasts\20260225234500_1000_10000_42_actor_seed_verification_complete.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\broadcasts\20260226000000_10000_1000_42_version_4_0_46_upgrade_program.md
[2026-02-28T12:49:52Z UTC] Found 9 issues in channels\42\broadcasts\20260226001000_1000_10000_42_directive_completion_transition.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\tasks\active\database_documentation_remaining_tables.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\tasks\active\database_optimization_analysis.md
[2026-02-28T12:49:52Z UTC] Found 10 issues in channels\42\tasks\active\file_count_optimization_4_1_0.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\tasks\active\repository_cleanup_legacy_files_removal.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\completed\ACTOR-CAPSULE-001.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\completed\ACTOR-PORT-001.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\completed\ACTOR-SYNC-001.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\completed\DB-MIGRATION-001.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\completed\DBDOC-ACTOR-001.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\completed\TOON-GENERATION-001.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\tasks\completed\channels_admin_interface_modernization.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\tasks\completed\database_documentation_remaining_tables.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\tasks\completed\flare_validator_service_enhancement.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\tasks\completed\legacy_table_optimization_review.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\tasks\pending\20260225170200_task_42_25_graph_relationship_analysis.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224162500_10000_1001_cycle_4_0_43_initialization.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224162700_1001_10000_session_initialized_broadcasts_ingested.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224162900_1001_10000_vsx_extension_broadcast_created.md
[2026-02-28T12:49:52Z UTC] Found 10 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224163000_1001_10000_changelog_updated_4_0_43.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224163100_1002_10000_database_optimization_recommendations_4_0_43.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224163130_1001_10000_minimum_flip_header_broadcast_created.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224163300_1001_10000_import_verification_complete.md
[2026-02-28T12:49:52Z UTC] Found 7 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224163430_1001_10000_changelog_final_update_4_0_43.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224163700_1001_10000_actor_registry_alias_map_complete.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224164600_1001_10000_actors_v2_supporting_actor_graph_complete.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224164700_1001_10000_changelog_updated_actors_v2.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224165100_1001_10000_actor_420_doctrine_enforced.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224165200_1001_10000_changelog_updated_actor_420.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224165400_1001_10000_flip_v3_retrofit_doctrine_acknowledged.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224165500_1001_10000_flip_v3_doctrine_updated_actors.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224165600_1001_10000_changelog_final_update_4_0_43.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224165700_1001_10000_version_4_0_43_completion_assessment.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224170000_1001_10000_flip_retrofit_actors_complete.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224170000_1002_10000_version_atom_fix_complete.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224170100_1001_10000_version_4_0_43_complete.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_43\20260224171000_1002_10000_version_4_0_43_pushed_4_0_44_initialized.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260224183000_10000_10000_development_cycle_4_0_44_created.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260224185000_1002_10000_phase_5_completion.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260224190500_1002_10000_coordination_complete.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260225013053_42_1001_initialization_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260225013053_42_1001_initialization_summary.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260225013617_42_1001_initialization_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_44\20260225013617_42_1001_initialization_summary.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_45\20260225013756_42_1001_initialization_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_45\20260225013756_42_1001_initialization_summary.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_45\20260225013900_1001_10000_baseline_reset_protocol.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_45\20260225022000_1002_10000_version_4_0_44_pushed_4_0_45_initialized.md
[2026-02-28T12:49:52Z UTC] Found 7 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226042800_10000_1002_version_4_0_47_initialized.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226044100_10000_1002_dialog_doctrine_table_renamed.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226050900_10000_1002_livehelp_session_actor_mapping_analysis.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051000_10000_1002_livehelp_table_mapping_comprehensive.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051100_10000_1002_livehelp_frame_analysis.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051200_10000_1002_livehelp_implementation_plan.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051300_10000_1002_config_file_explanation.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051400_10000_1002_php_fatal_error_resolution.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051500_10000_1002_module_loader_fix.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051600_10000_1002_path_constants_analysis.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260226051700_10000_1002_database_function_fix.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260227061500_1006_10000_actor_directory_implementation_report.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260227062000_1005_10000_who_json_implementation_with_database_analysis.md
[2026-02-28T12:49:52Z UTC] Found 10 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260227064200_1001_10000_actor_directory_expansion_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260227065000_2039_10000_copilot_late_reply_directory_standards.md
[2026-02-28T12:49:52Z UTC] Found 13 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260227070700_10000_1003_database_documentation_next_steps.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_47\20260227091200_10000_1001_flare_relationship_automation_summary.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260226191400_1003_10000_flare_protocol_restructuring.md
[2026-02-28T12:49:52Z UTC] Found 7 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227065600_1001_10000_actor_identity_capsule_complete.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227072000_1001_1003_database_documentation_summary.md
[2026-02-28T12:49:52Z UTC] Found 9 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227081500_1001_10000_endless_loop_recovery_report.md
[2026-02-28T12:49:52Z UTC] Found 10 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227082000_1003_10000_migration_task_completion_report.md
[2026-02-28T12:49:52Z UTC] Found 11 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227100000_10000_1002_version_4_0_48_initialized.md
[2026-02-28T12:49:52Z UTC] Found 7 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227184500_1003_10000_history_update_completion_report.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_48\20260227200000_1003_10000_version_4_0_47_closure_and_rollover_report.md
[2026-02-28T12:49:52Z UTC] Found 16 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_49\20260227100800_10000_1001_version_4_0_49_initialized.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_49\20260227123000_1007_dbdoc_recommendations.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_49\20260227124500_10000_windsurf_db_changes_summary.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_49\20260227124500_10000_windsurf_thread_summary.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_49\20260227134000_1007_channels_admin_api_research.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_49\20260227140000_1007_codex_thread_summary.md
[2026-02-28T12:49:52Z UTC] Found 14 issues in channels\42\threads\DEVELOPMENT_CYCLE_4_0_50\20260228060000_10000_1002_version_4_0_50_initialized.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in channels\42\threads\FLP_HEADERS_AUDIT_4_0_44\20260224171500_1001_10000_flp_headers_audit_initiated.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\FLP_HEADERS_AUDIT_4_0_44\20260224171600_1001_10000_audit_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\42\threads\FLP_HEADERS_AUDIT_4_0_44\20260224171900_1001_10000_completion_message.md
[2026-02-28T12:49:52Z UTC] Found 7 issues in channels\42\threads\ITS\20260224142600_1002_1001_version_4_0_42_initialization_complete.md
[2026-02-28T12:49:52Z UTC] Found 8 issues in channels\42\threads\ITS\20260224160000_1002_1001_install_verification_complete.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\ITS\20260224160800_1001_10000_antigravity_directive_complete.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\42\threads\ITS\20260224162100_1001_10000_agent_status_channel_0_complete.md
[2026-02-28T12:49:52Z UTC] Found 7 issues in channels\42\threads\ITS\20260224162300_1001_10000_changelog_updated_4_0_42.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\42\threads\ITS\20260224162400_1001_10000_pre_push_cleanup_complete.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\105955_README.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\110054_README.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\110242_README.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\20260224143000_10000_1001_version_display_fixed.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\20260224144500_10000_1001_version_display_fixed_v2.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\666\quarantine\20260224145000_10000_1001_install_sql_errors_critical.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\20260224150000_10000_1001_sql_errors_fixed.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in channels\666\quarantine\20260224150000_10000_1001_sql_fixes_complete_restart_needed.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\666\quarantine\20260224_antigravity_dialog_doctrine_traceability.md
[2026-02-28T12:49:52Z UTC] Found 13 issues in channels\666\quarantine\20260224_version_4_0_42_initialized.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\20260225000001_10001_0_0_timestamp_standard.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\20260225121200_10000_1000_0_agent_status_cursor_offline.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in channels\666\quarantine\README.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in channels\README.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in database\README.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in database\csv_data\README.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in database\migrations\README.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in database\migrations\REGISTRY_SCHEMA_DIAGNOSIS_4.0.27.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in database\migrations\antigravity_dialog_prompt_4.0.23.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in database\refactors\readme.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\3.0.17-ui_change_integration_dialog.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\4.2.0_release_announcement.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\4.3.0_delay_announcement.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\AGI_SUPPORTMEETING_INDEX\AGI_SUPPORT_MEETING_01_GETTING_STARTED_ORIENTATION.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in dialogs_old_replaced_by_channels\AGI_SUPPORTMEETING_INDEX\README.md
[2026-02-28T12:49:52Z UTC] Found 16 issues in dialogs_old_replaced_by_channels\CURSOR_WINDSURF_HANDOFF_v3_0_70.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\CaptainsLog.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\FRIDAY_SUNDAY_WORK_RULES_dialog.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\GOV-AD-PROHIBIT-001_dialog.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\GOV_dialog-side.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\GOV_dialog.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\HELP_changelog_dialog-side.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\HELP_changelog_dialog.md
[2026-02-28T12:49:52Z UTC] Found 17 issues in dialogs_old_replaced_by_channels\IDE_COORDINATION_PROTOCOL_v3_0_70.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\SYSTEM_ARCHITECTURE_dialog.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\SYSTEM_STATUS_dialog.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\System_onboarding_dialog.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\THREAD_LEVEL_DIALOG_SPEC_dialog.md
[2026-02-28T12:49:52Z UTC] Found 9 issues in dialogs_old_replaced_by_channels\TLDR_CHANGELOG_DOCTRINE.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\TLDR_entities_dialog.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in dialogs_old_replaced_by_channels\WOLFIE_HEADER_DOCTRINE.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\cascade_correction_entry.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\cascade_takeover_entry.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\castcade.md
[2026-02-28T12:49:52Z UTC] Found 23 issues in dialogs_old_replaced_by_channels\changelog_dialog-side.md
[2026-02-28T12:49:52Z UTC] Found 318 issues in dialogs_old_replaced_by_channels\changelog_dialog_MONDAY_WOLFIE.md
[2026-02-28T12:49:52Z UTC] Found 362 issues in dialogs_old_replaced_by_channels\changelog_dialog_UTC_2026-01-20.md
[2026-02-28T12:49:52Z UTC] Found 156 issues in dialogs_old_replaced_by_channels\changelog_dialog_backup.md
[2026-02-28T12:49:52Z UTC] Found 39 issues in dialogs_old_replaced_by_channels\changelog_dialog_current.md
[2026-02-28T12:49:52Z UTC] Found 9 issues in dialogs_old_replaced_by_channels\changelog_dialog_schema_sync_3_0_46.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\changelog_dialog_that_pertains_to_whatever_the_fuck_we_are_doing.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\changelog_readme.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\changelog_todo.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in dialogs_old_replaced_by_channels\cip_execution_status_3_0_75.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in dialogs_old_replaced_by_channels\cursor.md
[2026-02-28T12:49:52Z UTC] Found 4 issues in dialogs_old_replaced_by_channels\everyone.md
[2026-02-28T12:49:52Z UTC] Found 26 issues in dialogs_old_replaced_by_channels\final_state_entry.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in dialogs_old_replaced_by_channels\humor\WOLFIE_OUT_OF_CONTEXT_APPENDIX.md
[2026-02-28T12:49:52Z UTC] Found 5 issues in dialogs_old_replaced_by_channels\humor_context_WOLFIE_LUPOPEDIA.md
[2026-02-28T12:49:52Z UTC] Found 6 issues in dialogs_old_replaced_by_channels\integration_testing_coordination_3_0_71.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in dialogs_old_replaced_by_channels\jetbrains.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in dialogs_old_replaced_by_channels\migration_orchestrator_3_0_25_dialog.md
[2026-02-28T12:49:52Z UTC] Found 3 issues in dialogs_old_replaced_by_channels\migration_orchestrator_dialog.md
